#,"Date Time, GMT-07:00","Voltage, V (LGR S/N: 10524949, SEN S/N: 10509795)","Current, mA (LGR S/N: 10524949, SEN S/N: 10509795)","Wind Direction, ø (LGR S/N: 10524949, SEN S/N: 10515876)","Wind Speed, mph (LGR S/N: 10524949, SEN S/N: 10521987)","Gust Speed, mph (LGR S/N: 10524949, SEN S/N: 10521987)","Solar Radiation, W/m² (LGR S/N: 10524949, SEN S/N: 10532323)","Temp, °F (LGR S/N: 10524949, SEN S/N: 10540329)","RH, % (LGR S/N: 10524949, SEN S/N: 10540329)"
2609,11/2/2020 12:10,-0.2039,0,171.3,0,1.12,344.4,47.914,52.2
2610,11/2/2020 12:20,-0.2039,0,210.6,0,2.82,90.6,49.204,50.7
2611,11/2/2020 12:30,-0.2039,0,188.1,0,1.7,104.4,48.137,50.3
2612,11/2/2020 12:40,-0.2039,0,168.5,0,1.7,95.6,48.538,50.4
2613,11/2/2020 12:50,-0.2039,0,168.5,0,0.56,135.6,48.85,50.3
2614,11/2/2020 13:00,-0.2039,0,186.7,0,1.7,101.9,48.538,49.9
2615,11/2/2020 13:10,-0.2039,0,196.5,0,1.7,533.1,48.983,49.9
2616,11/2/2020 13:20,-0.2039,0,155.8,0,2.26,250.6,49.737,49.7
2617,11/2/2020 13:30,-0.2039,0,147.4,0,1.12,149.4,49.649,49.5
2618,11/2/2020 13:40,-0.2039,0,169.9,0,1.7,273.1,49.516,49.7
2619,11/2/2020 13:50,-0.2039,0,176.9,0,1.12,85.6,49.116,49.7
2620,11/2/2020 14:00,-0.2039,0,165.7,0,1.7,83.1,49.161,49.9
2621,11/2/2020 14:10,-0.2039,0,158.6,0,1.7,81.9,49.028,50.1
2622,11/2/2020 14:20,-0.2039,0,112.3,0,1.7,85.6,49.383,50.1
2623,11/2/2020 14:30,-0.2039,0,129.2,0,0.56,88.1,50.002,49.8
2624,11/2/2020 14:40,-0.2039,0,137.6,0,1.12,73.1,49.383,49.2
2625,11/2/2020 14:50,-0.2039,0,140.4,0,0,76.9,49.116,50
2626,11/2/2020 15:00,-0.2039,0,147.4,0,0,65.6,46.346,50.9
2627,11/2/2020 15:10,-0.2039,0,151.6,0,0,71.9,45.669,53.7
2628,11/2/2020 15:20,-0.2039,0,146,0,0,56.9,44.582,55.1
2629,11/2/2020 15:30,-0.2039,0,143.2,0,1.12,54.4,43.488,56.4
2630,11/2/2020 15:40,-0.2039,0,29.5,0,0.56,59.4,43.167,57.4
2631,11/2/2020 15:50,-0.2039,0,12.6,0,0,48.1,43.03,57.9
2632,11/2/2020 16:00,-0.2039,0,12.6,0,0,38.1,42.525,58.5
2633,11/2/2020 16:10,-0.2039,0,12.6,0,0,28.1,42.017,58.7
2634,11/2/2020 16:20,-0.2039,0,336.9,0,0.56,20.6,41.648,60.2
2635,11/2/2020 16:30,-0.2039,0,311.7,0,0,20.6,41.554,60
2636,11/2/2020 16:40,-0.2039,0,325.7,0,0,13.1,41.322,60.7
2637,11/2/2020 16:50,-0.2039,0,325.7,0,0,11.9,40.392,61.7
2638,11/2/2020 17:00,-0.2039,0,325.7,0,0,8.1,39.736,62.8
2639,11/2/2020 17:10,-0.2039,0,325.7,0,0,4.4,39.124,64.3
2640,11/2/2020 17:20,-0.2039,0,325.7,0,0,1.9,38.084,65.8
2641,11/2/2020 17:30,-0.2039,0,325.7,0,0,0.6,37.321,67.7
2642,11/2/2020 17:40,-0.2039,0,325.7,0,0,0.6,36.554,69.6
2643,11/2/2020 17:50,-0.2039,0,325.7,0,0,0.6,36.795,70
2644,11/2/2020 18:00,-0.2039,0,325.7,0,0,0.6,36.986,69.7
2645,11/2/2020 18:10,-0.2039,0,325.7,0,0,0.6,36.313,70.1
2646,11/2/2020 18:20,-0.2039,0,325.7,0,0,0.6,35.685,71.1
2647,11/2/2020 18:30,-0.2039,0,325.7,0,0,0.6,34.664,72.3
2648,11/2/2020 18:40,-0.2039,0,325.7,0,0,0.6,34.124,73.5
2649,11/2/2020 18:50,-0.2039,0,325.7,0,0,0.6,34.223,74.4
2650,11/2/2020 19:00,-0.2039,0,325.7,0,0,0.6,34.174,75
2651,11/2/2020 19:10,-0.2039,0,325.7,0,0,0.6,34.027,75.6
2652,11/2/2020 19:20,-0.2039,0,325.7,0,0,0.6,34.223,75.4
2653,11/2/2020 19:30,-0.2039,0,325.7,0,0,0.6,34.468,75.5
2654,11/2/2020 19:40,-0.2039,0,325.7,0,0,0.6,34.761,76.3
2655,11/2/2020 19:50,-0.2039,0,325.7,0,0,0.6,34.713,76
2656,11/2/2020 20:00,-0.2039,0,325.7,0,0,0.6,35.103,76
2657,11/2/2020 20:10,-0.2039,0,325.7,0,0,0.6,35.103,75.9
2658,11/2/2020 20:20,-0.2039,0,325.7,0,0,0.6,34.664,76
2659,11/2/2020 20:30,-0.2039,0,325.7,0,0,0.6,34.075,75.8
2660,11/2/2020 20:40,-0.2039,0,325.7,0,0,0.6,33.485,75.7
2661,11/2/2020 20:50,-0.2039,0,325.7,0,0,0.6,33.237,77
2662,11/2/2020 21:00,-0.2039,0,325.7,0,0,0.6,33.336,77.3
2663,11/2/2020 21:10,-0.2039,0,325.7,0,0,0.6,33.089,77.6
2664,11/2/2020 21:20,-0.2039,0,325.7,0,0,0.6,33.089,77.6
2665,11/2/2020 21:30,-0.2039,0,325.7,0,0,0.6,33.039,77.5
2666,11/2/2020 21:40,-0.2039,0,325.7,0,0,0.6,32.99,77.7
2667,11/2/2020 21:50,-0.2039,0,325.7,0,0,0.6,32.99,78
2668,11/2/2020 22:00,-0.2039,0,325.7,0,0,0.6,32.94,78.3
2669,11/2/2020 22:10,-0.2039,0,325.7,0,0,0.6,32.742,78.8
2670,11/2/2020 22:20,-0.2039,0,325.7,0,0,0.6,32.443,78.9
2671,11/2/2020 22:30,-0.2039,0,325.7,0,0,0.6,32.293,78.9
2672,11/2/2020 22:40,-0.2039,0,325.7,0,0,0.6,32.142,79.5
2673,11/2/2020 22:50,-0.2039,0,325.7,0,0,0.6,32.043,79.6
2674,11/2/2020 23:00,-0.2039,0,325.7,0,0,0.6,31.993,79.9
2675,11/2/2020 23:10,-0.2039,0,325.7,0,0,0.6,32.092,80
2676,11/2/2020 23:20,-0.2039,0,325.7,0,0,0.6,31.942,80.5
2677,11/2/2020 23:30,-0.2039,0,325.7,0,0,0.6,31.842,80.7
2678,11/2/2020 23:40,-0.2039,0,325.7,0,0,0.6,31.791,80.7
2679,11/2/2020 23:50,-0.2039,0,325.7,0,0,0.6,31.791,81
2680,11/3/2020 0:00,-0.2039,0,325.7,0,0,0.6,32.092,81.7
2681,11/3/2020 0:10,-0.2039,0,325.7,0,0,0.6,32.243,81.6
2682,11/3/2020 0:20,-0.2039,0,325.7,0,0,0.6,32.392,82.1
2683,11/3/2020 0:30,-0.2039,0,324.3,0,0.56,0.6,32.99,81.6
2684,11/3/2020 0:40,-0.2039,0,324.3,0,0,0.6,33.633,80.3
2685,11/3/2020 0:50,-0.2039,0,324.3,0,0,0.6,33.435,79.5
2686,11/3/2020 1:00,-0.2039,0,324.3,0,0,0.6,34.419,79.1
2687,11/3/2020 1:10,-0.2039,0,324.3,0,0,0.6,34.565,77.8
2688,11/3/2020 1:20,-0.2039,0,324.3,0,0,0.6,33.928,77.6
2689,11/3/2020 1:30,-0.2039,0,324.3,0,0,0.6,33.584,78.1
2690,11/3/2020 1:40,-0.2039,0,324.3,0,0,0.6,33.237,79.4
2691,11/3/2020 1:50,-0.2039,0,324.3,0,0,0.6,33.386,80.4
2692,11/3/2020 2:00,-0.2039,0,324.3,0,0,0.6,33.039,80.6
2693,11/3/2020 2:10,-0.2039,0,324.3,0,0,0.6,32.392,81.6
2694,11/3/2020 2:20,-0.2039,0,324.3,0,0,0.6,32.043,82.5
2695,11/3/2020 2:30,-0.2039,0,324.3,0,0,0.6,31.842,83
2696,11/3/2020 2:40,-0.2039,0,324.3,0,0,0.6,31.44,84
2697,11/3/2020 2:50,-0.2039,0,324.3,0,0,0.6,31.289,84.7
2698,11/3/2020 3:00,-0.2039,0,324.3,0,0,0.6,31.39,84.9
2699,11/3/2020 3:10,-0.2039,0,324.3,0,0,0.6,31.491,85
2700,11/3/2020 3:20,-0.2039,0,324.3,0,0,0.6,31.44,85.1
2701,11/3/2020 3:30,-0.2039,0,324.3,0,0,0.6,31.339,85.6
2702,11/3/2020 3:40,-0.2039,0,324.3,0,0,0.6,31.138,86
2703,11/3/2020 3:50,-0.2039,0,324.3,0,0,0.6,31.087,86.3
2704,11/3/2020 4:00,-0.2039,0,324.3,0,0,0.6,31.188,86.8
2705,11/3/2020 4:10,-0.2039,0,324.3,0,0,0.6,31.239,86.6
2706,11/3/2020 4:20,-0.2039,0,324.3,0,0,0.6,31.339,86.6
2707,11/3/2020 4:30,-0.2039,0,324.3,0,0,0.6,31.491,86.5
2708,11/3/2020 4:40,-0.2039,0,324.3,0,0,0.6,31.993,86.3
2709,11/3/2020 4:50,-0.2039,0,324.3,0,0,0.6,31.692,86
2710,11/3/2020 5:00,-0.2039,0,324.3,0,0,0.6,31.993,85.6
2711,11/3/2020 5:10,-0.2039,0,324.3,0,0,0.6,31.993,85.4
2712,11/3/2020 5:20,-0.2039,0,324.3,0,0,0.6,31.791,85.5
2713,11/3/2020 5:30,-0.2039,0,324.3,0,0,0.6,31.44,86.1
2714,11/3/2020 5:40,-0.2039,0,324.3,0,0,0.6,31.239,86.7
2715,11/3/2020 5:50,-0.2039,0,324.3,0,0,0.6,31.188,87.1
2716,11/3/2020 6:00,-0.2039,0,324.3,0,0,0.6,31.138,87.3
2717,11/3/2020 6:10,-0.2039,0,324.3,0,0,0.6,31.44,87.2
2718,11/3/2020 6:20,-0.2039,0,324.3,0,0,0.6,31.642,86.6
2719,11/3/2020 6:30,-0.2039,0,324.3,0,0,0.6,31.591,86.7
2720,11/3/2020 6:40,-0.2039,0,324.3,0,0,0.6,31.39,87.2
2721,11/3/2020 6:50,-0.2039,0,324.3,0,0.56,0.6,31.44,87.1
2722,11/3/2020 7:00,-0.2039,0,324.3,0,0,0.6,31.138,87.3
2723,11/3/2020 7:10,-0.2039,0,324.3,0,0,0.6,31.138,87.2
2724,11/3/2020 7:20,-0.2039,0,324.3,0,0,0.6,31.087,87.5
2725,11/3/2020 7:30,-0.2039,0,324.3,0,0,0.6,31.188,87.8
2726,11/3/2020 7:40,-0.2039,0,324.3,0,0,0.6,31.138,88.1
2727,11/3/2020 7:50,-0.2039,0,324.3,0,0,0.6,31.087,88.2
2728,11/3/2020 8:00,-0.2039,0,324.3,0,0,0.6,31.491,88
2729,11/3/2020 8:10,-0.2039,0,324.3,0,0,1.9,32.641,86.5
2730,11/3/2020 8:20,-0.2039,0,324.3,0,0,3.1,32.94,85.5
2731,11/3/2020 8:30,-0.2039,0,324.3,0,0,3.1,32.94,85.6
2732,11/3/2020 8:40,-0.2039,0,324.3,0,0,5.6,33.287,85.3
2733,11/3/2020 8:50,-0.2039,0,324.3,0,0,9.4,33.732,84.8
2734,11/3/2020 9:00,-0.2039,0,324.3,0,0,18.1,34.419,83.6
2735,11/3/2020 9:10,-0.2039,0,324.3,0,0,13.1,34.124,83.8
2736,11/3/2020 9:20,-0.2039,0,324.3,0,0,9.4,34.124,84.4
2737,11/3/2020 9:30,-0.2039,0,324.3,0,0,8.1,34.174,84.5
2738,11/3/2020 9:40,-0.2039,0,324.3,0,0,11.9,34.272,84
2739,11/3/2020 9:50,-0.2039,0,324.3,0,0,23.1,34.419,84.8
2740,11/3/2020 10:00,-0.2039,0,324.3,0,0,21.9,34.957,85
2741,11/3/2020 10:10,-0.2039,0,324.3,0,0,18.1,35.103,84.1
2742,11/3/2020 10:20,-0.2039,0,324.3,0,0,23.1,35.346,83.8
2743,11/3/2020 10:30,-0.2039,0,324.3,0,0,40.6,35.782,82.4
2744,11/3/2020 10:40,-0.2039,0,324.3,0,0,44.4,36.505,81.1
2745,11/3/2020 10:50,-0.2039,0,324.3,0,0,90.6,37.465,80.2
2746,11/3/2020 11:00,-0.2039,0,324.3,0,0,44.4,38.653,77.8
2747,11/3/2020 11:10,-0.2039,0,324.3,0,0,26.9,37.798,76
2748,11/3/2020 11:20,-0.2039,0,324.3,0,0,38.1,37.274,77.3
2749,11/3/2020 11:30,-0.2039,0,324.3,0,0.56,34.4,37.465,78
2750,11/3/2020 11:40,-0.2039,0,324.3,0,0,9.4,37.081,78
2751,11/3/2020 11:50,-0.2039,0,324.3,0,0,13.1,36.554,79.1
2752,11/3/2020 12:00,-0.2039,0,324.3,0,0,20.6,35.589,80.5
2753,11/3/2020 12:10,-0.2039,0,324.3,0,0,31.9,35.395,82.8
2754,11/3/2020 12:20,-0.2039,0,324.3,0,0,38.1,35.492,85.3
2755,11/3/2020 12:30,-0.2039,0,324.3,0,0,38.1,36.12,87.2
2756,11/3/2020 12:40,-0.2039,0,324.3,0,0,33.1,36.505,87.4
2757,11/3/2020 12:50,-0.2039,0,324.3,0,0,29.4,36.459,88.1
2758,11/3/2020 13:00,-0.2039,0,324.3,0,0,29.4,35.685,88.7
2759,11/3/2020 13:10,-0.2039,0,324.3,0,0,34.4,35.443,89.4
2760,11/3/2020 13:20,-0.2039,0,324.3,0,0,40.6,35.298,90.1
2761,11/3/2020 13:30,-0.2039,0,324.3,0,0,24.4,35.395,90.7
2762,11/3/2020 13:40,-0.2039,0,324.3,0,0,35.6,34.664,90.6
2763,11/3/2020 13:50,-0.2039,0,324.3,0,0,24.4,34.761,90.9
2764,11/3/2020 14:00,-0.2039,0,324.3,0,0,23.1,34.615,91.1
2765,11/3/2020 14:10,-0.2039,0,324.3,0,0,25.6,34.419,91
2766,11/3/2020 14:20,-0.2039,0,324.3,0,0,24.4,34.516,90.9
2767,11/3/2020 14:30,-0.2039,0,324.3,0,0,23.1,34.858,90.7
2768,11/3/2020 14:40,-0.2039,0,324.3,0,0,26.9,35.443,90.5
2769,11/3/2020 14:50,-0.2039,0,324.3,0,0,30.6,35.976,89.5
2770,11/3/2020 15:00,-0.2039,0,324.3,0,0,33.1,35.733,88.8
2771,11/3/2020 15:10,-0.2039,0,324.3,0,0,29.4,35.638,88.2
2772,11/3/2020 15:20,-0.2039,0,324.3,0,0,11.9,35.782,87.6
2773,11/3/2020 15:30,-0.2039,0,325.7,0,0,25.6,35.492,87.4
2774,11/3/2020 15:40,-0.2039,0,325.7,0,0,38.1,35.638,89.2
2775,11/3/2020 15:50,-0.2039,0,325.7,0,0,36.9,35.589,90.6
2776,11/3/2020 16:00,-0.2039,0,325.7,0,0,24.4,35.782,91.4
2777,11/3/2020 16:10,-0.2039,0,325.7,0,0,14.4,35.443,92.3
2778,11/3/2020 16:20,-0.2039,0,325.7,0,0,13.1,35.006,92.6
2779,11/3/2020 16:30,-0.2039,0,325.7,0,0,9.4,34.713,92.9
2780,11/3/2020 16:40,-0.2039,0,325.7,0,0,9.4,34.761,93.3
2781,11/3/2020 16:50,-0.2039,0,325.7,0,0,3.1,34.761,93.7
2782,11/3/2020 17:00,-0.2039,0,325.7,0,0,0.6,35.006,94.1
2783,11/3/2020 17:10,-0.2039,0,325.7,0,0,8.1,35.249,94.4
2784,11/3/2020 17:20,-0.2039,0,325.7,0,0,8.1,35.492,94.6
2785,11/3/2020 17:30,-0.2039,0,325.7,0,0,0.6,35.249,94.8
2786,11/3/2020 17:40,-0.2039,0,325.7,0,0,0.6,34.027,94.9
2787,11/3/2020 17:50,-0.2039,0,325.7,0,0,0.6,33.681,94.8
2788,11/3/2020 18:00,-0.2039,0,325.7,0,0,0.6,33.287,94.9
2789,11/3/2020 18:10,-0.2039,0,325.7,0,0,0.6,33.089,95
2790,11/3/2020 18:20,-0.2039,0,325.7,0,0,0.6,32.641,95.1
2791,11/3/2020 18:30,-0.2039,0,325.7,0,0,0.6,32.79,95.3
2792,11/3/2020 18:40,-0.2039,0,325.7,0,0,0.6,32.94,95.4
2793,11/3/2020 18:50,-0.2039,0,325.7,0,0,0.6,33.188,95.5
2794,11/3/2020 19:00,-0.2039,0,325.7,0,0,0.6,33.188,95.6
2795,11/3/2020 19:10,-0.2039,0,325.7,0,0,0.6,33.336,95.8
2796,11/3/2020 19:20,-0.2039,0,325.7,0,0,0.6,33.584,95.9
2797,11/3/2020 19:30,-0.2039,0,325.7,0,0,0.6,33.435,95.9
2798,11/3/2020 19:40,-0.2039,0,325.7,0,0,0.6,33.681,96
2799,11/3/2020 19:50,-0.2039,0,325.7,0,0,0.6,33.681,96.1
2800,11/3/2020 20:00,-0.2039,0,325.7,0,0,0.6,33.633,96.1
2801,11/3/2020 20:10,-0.2039,0,325.7,0,0,0.6,33.485,96.2
2802,11/3/2020 20:20,-0.2039,0,325.7,0,0,0.6,33.386,96.3
2803,11/3/2020 20:30,-0.2039,0,325.7,0,0,0.6,33.386,96.3
2804,11/3/2020 20:40,-0.2039,0,325.7,0,0,0.6,33.435,96.4
2805,11/3/2020 20:50,-0.2039,0,325.7,0,0,0.6,33.485,96.4
2806,11/3/2020 21:00,-0.2039,0,325.7,0,0,0.6,33.336,96.5
2807,11/3/2020 21:10,-0.2039,0,325.7,0,0,0.6,32.742,96.4
2808,11/3/2020 21:20,-0.2039,0,325.7,0,0,0.6,32.94,96.5
2809,11/3/2020 21:30,-0.2039,0,325.7,0,0,0.6,33.435,96.6
2810,11/3/2020 21:40,-0.2039,0,325.7,0,0,0.6,33.534,96.7
2811,11/3/2020 21:50,-0.2039,0,325.7,0,0,0.6,33.732,96.7
2812,11/3/2020 22:00,-0.2039,0,325.7,0,0,0.6,34.174,96.8
2813,11/3/2020 22:10,-0.2039,0,325.7,0,0,0.6,33.978,96.8
2814,11/3/2020 22:20,-0.2039,0,325.7,0,0,0.6,33.928,96.9
2815,11/3/2020 22:30,-0.2039,0,325.7,0,0,0.6,34.124,96.9
2816,11/3/2020 22:40,-0.2039,0,325.7,0,0,0.6,34.32,96.9
2817,11/3/2020 22:50,-0.2039,0,325.7,0,0,0.6,34.075,97
2818,11/3/2020 23:00,-0.2039,0,325.7,0,0,0.6,34.027,97
2819,11/3/2020 23:10,-0.2039,0,325.7,0,0,0.6,34.124,97
2820,11/3/2020 23:20,-0.2039,0,325.7,0,0,0.6,34.223,97.1
2821,11/3/2020 23:30,-0.2039,0,325.7,0,0,0.6,34.419,97.1
2822,11/3/2020 23:40,-0.2039,0,325.7,0,0,0.6,33.978,97.1
2823,11/3/2020 23:50,-0.2039,0,325.7,0,0,0.6,33.732,97.1
2824,11/4/2020 0:00,-0.2039,0,325.7,0,0,0.6,33.386,97.1
2825,11/4/2020 0:10,-0.2039,0,325.7,0,0,0.6,33.584,97.1
2826,11/4/2020 0:20,-0.2039,0,327.1,0,0,0.6,34.075,97.2
2827,11/4/2020 0:30,-0.2039,0,329.9,0,0,0.6,33.928,97.2
2828,11/4/2020 0:40,-0.2039,0,329.9,0,0,0.6,34.615,97.3
2829,11/4/2020 0:50,-0.2039,0,329.9,0,0,0.6,34.272,97.3
2830,11/4/2020 1:00,-0.2039,0,329.9,0,0,0.6,34.027,97.2
2831,11/4/2020 1:10,-0.2039,0,329.9,0,0,0.6,33.831,97.3
2832,11/4/2020 1:20,-0.2039,0,331.3,0,0,0.6,33.039,97.3
2833,11/4/2020 1:30,-0.2039,0,331.3,0,0,0.6,33.485,97.3
2834,11/4/2020 1:40,-0.2039,0,331.3,0,0,0.6,33.584,97.4
2835,11/4/2020 1:50,-0.2039,0,331.3,0,0,0.6,33.584,97.3
2836,11/4/2020 2:00,-0.2039,0,331.3,0,0,0.6,33.633,97.4
2837,11/4/2020 2:10,-0.2039,0,331.3,0,0,0.6,33.879,97.5
2838,11/4/2020 2:20,-0.2039,0,331.3,0,0,0.6,33.681,97.5
2839,11/4/2020 2:30,-0.2039,0,331.3,0,0,0.6,33.78,97.5
2840,11/4/2020 2:40,-0.2039,0,331.3,0,0,0.6,33.534,97.6
2841,11/4/2020 2:50,-0.1988,0,331.3,0,0,0.6,33.534,97.6
2842,11/4/2020 3:00,-0.2039,0,331.3,0,0,0.6,33.681,97.6
2843,11/4/2020 3:10,-0.2039,0,331.3,0,0,0.6,34.615,97.7
2844,11/4/2020 3:20,-0.2039,0,331.3,0,0,0.6,35.685,97.7
2845,11/4/2020 3:30,-0.2039,0,314.5,0,0,0.6,36.169,97.8
2846,11/4/2020 3:40,-0.2039,0,313.1,0,0,0.6,36.025,97.8
2847,11/4/2020 3:50,-0.2039,0,313.1,0,0,0.6,36.266,97.8
2848,11/4/2020 4:00,-0.2039,0,313.1,0,0,0.6,36.266,97.8
2849,11/4/2020 4:10,-0.2039,0,313.1,0,0,0.6,36.41,97.8
2850,11/4/2020 4:20,-0.2039,0,313.1,0,0,0.6,36.939,97.9
2851,11/4/2020 4:30,-0.2039,0,313.1,0,0,0.6,37.081,98
2852,11/4/2020 4:40,-0.2039,0,313.1,0,0,0.6,36.842,98
2853,11/4/2020 4:50,-0.2039,0,313.1,0,0,0.6,36.651,97.8
2854,11/4/2020 5:00,-0.2039,0,313.1,0,0,0.6,36.12,97.8
2855,11/4/2020 5:10,-0.2039,0,313.1,0,0,0.6,35.541,97.9
2856,11/4/2020 5:20,-0.2039,0,313.1,0,0,0.6,35.006,97.9
2857,11/4/2020 5:30,-0.2039,0,313.1,0,0,0.6,34.468,97.9
2858,11/4/2020 5:40,-0.2039,0,313.1,0,0,0.6,34.615,98
2859,11/4/2020 5:50,-0.2039,0,313.1,0,0,0.6,34.174,97.9
2860,11/4/2020 6:00,-0.2039,0,313.1,0,0,0.6,33.831,97.9
2861,11/4/2020 6:10,-0.2039,0,313.1,0,0,0.6,33.978,97.9
2862,11/4/2020 6:20,-0.2039,0,313.1,0,0,0.6,33.978,98
2863,11/4/2020 6:30,-0.2039,0,313.1,0,0,0.6,34.124,98
2864,11/4/2020 6:40,-0.2039,0,313.1,0,0,0.6,34.419,98
2865,11/4/2020 6:50,-0.2039,0,313.1,0,0,0.6,34.468,98
2866,11/4/2020 7:00,-0.2039,0,313.1,0,0,0.6,34.615,98.1
2867,11/4/2020 7:10,-0.1988,0,313.1,0,0,0.6,34.761,98.1
2868,11/4/2020 7:20,-0.1988,0,313.1,0,0,0.6,35.249,98.1
2869,11/4/2020 7:30,-0.2039,0,313.1,0,0,0.6,34.858,98.1
2870,11/4/2020 7:40,-0.2039,0,313.1,0,0,0.6,34.516,98.1
2871,11/4/2020 7:50,-0.1988,0,313.1,0,0,0.6,33.681,98.1
2872,11/4/2020 8:00,-0.1988,0,313.1,0,0,1.9,32.891,98.1
2873,11/4/2020 8:10,-0.1988,0,313.1,0,0,4.4,33.336,98.2
2874,11/4/2020 8:20,-0.1988,0,313.1,0,0,10.6,35.346,98.3
2875,11/4/2020 8:30,-0.1988,0,324.3,0,0,15.6,35.638,98.3
2876,11/4/2020 8:40,-0.1988,0,325.7,0,0,15.6,35.152,98.3
2877,11/4/2020 8:50,-0.1988,0,325.7,0,0,24.4,35.879,98.3
2878,11/4/2020 9:00,-0.1988,0,325.7,0,0,41.9,36.891,98.3
2879,11/4/2020 9:10,-0.1988,0,325.7,0,0,31.9,37.751,98.4
2880,11/4/2020 9:20,-0.1988,0,325.7,0,0,35.6,37.893,98.4
2881,11/4/2020 9:30,-0.1988,0,325.7,0,0,44.4,37.702,98.4
2882,11/4/2020 9:40,-0.1988,0,313.1,0,0,50.6,38.037,98.4
2883,11/4/2020 9:50,-0.1988,0,275.2,0,0,56.9,38.557,98.4
2884,11/4/2020 10:00,-0.1988,0,273.8,0,0,69.4,38.557,98.4
2885,11/4/2020 10:10,-0.1988,0,273.8,0,0,63.1,39.173,98.5
2886,11/4/2020 10:20,-0.1988,0,273.8,0,0,58.1,39.407,98.5
2887,11/4/2020 10:30,-0.1988,0,273.8,0,0,53.1,39.643,98.5
2888,11/4/2020 10:40,-0.1988,0,273.8,0,0,61.9,39.596,98.5
2889,11/4/2020 10:50,-0.1988,0,273.8,0,0,39.4,39.924,98.5
2890,11/4/2020 11:00,-0.1988,0,273.8,0,0,45.6,39.83,98.4
2891,11/4/2020 11:10,-0.1988,0,282.2,0,0,41.9,39.97,98.4
2892,11/4/2020 11:20,-0.1988,0,293.4,0,0,49.4,39.643,98.4
2893,11/4/2020 11:30,-0.1988,0,294.8,0,0.56,45.6,39.549,98.3
2894,11/4/2020 11:40,-0.1988,0,297.6,0,0,68.1,39.924,98.3
2895,11/4/2020 11:50,-0.1988,0,203.6,0,1.12,78.1,40.672,98.2
2896,11/4/2020 12:00,-0.1988,0,162.9,0,0.56,68.1,40.858,98.1
2897,11/4/2020 12:10,-0.1988,0,282.2,0,0,53.1,41.09,98
2898,11/4/2020 12:20,-0.1988,0,327.1,0,0.56,61.9,41.322,98
2899,11/4/2020 12:30,-0.1988,0,328.5,0,0.56,80.6,41.184,97.8
2900,11/4/2020 12:40,-0.1988,0,304.7,0,0.56,36.9,41.554,97.7
2901,11/4/2020 12:50,-0.1988,0,324.3,0,1.12,60.6,41.137,97.4
2902,11/4/2020 13:00,-0.1988,0,334.1,0,0.56,75.6,40.998,97.2
2903,11/4/2020 13:10,-0.1988,0,335.5,0,0,78.1,41.648,97.2
2904,11/4/2020 13:20,-0.1988,0,262.5,0,0.56,26.9,42.017,97.1
2905,11/4/2020 13:30,-0.1988,0,285,0,0,43.1,41.463,96.9
2906,11/4/2020 13:40,-0.1988,0,290.6,0,0,15.6,40.858,96.8
2907,11/4/2020 13:50,-0.1988,0,325.7,0,0.56,14.4,40.064,96.7
2908,11/4/2020 14:00,-0.1988,0,313.1,0,0.56,23.1,39.407,96.8
2909,11/4/2020 14:10,-0.1988,0,332.7,0,0,40.6,40.017,97.2
2910,11/4/2020 14:20,-0.1988,0,331.3,0,0,54.4,41.277,97.4
2911,11/4/2020 14:30,-0.1988,0,331.3,0,0,51.9,41.832,97.3
2912,11/4/2020 14:40,-0.1988,0,328.5,0,0.56,38.1,41.09,96.9
2913,11/4/2020 14:50,-0.1988,0,335.5,0,0.56,44.4,39.877,96.7
2914,11/4/2020 15:00,-0.1988,0,8.4,0,0,59.4,40.485,97
2915,11/4/2020 15:10,-0.1988,0,8.4,0,0,48.1,40.858,97.2
2916,11/4/2020 15:20,-0.1988,0,8.4,0,0,44.4,40.672,97.1
2917,11/4/2020 15:30,-0.1988,0,8.4,0,0,48.1,40.764,97.2
2918,11/4/2020 15:40,-0.1988,0,7,0,0,35.6,41.137,97.3
2919,11/4/2020 15:50,-0.1988,0,4.2,0,0,38.1,40.998,97.3
2920,11/4/2020 16:00,-0.1988,0,4.2,0,0,5.6,40.672,97.3
2921,11/4/2020 16:10,-0.1988,0,7,0,0.56,25.6,40.764,97.3
2922,11/4/2020 16:20,-0.1988,0,4.2,0,0,10.6,40.905,97.3
2923,11/4/2020 16:30,-0.1988,0,0,0,0,16.9,40.626,97.3
2924,11/4/2020 16:40,-0.1988,0,0,0,0,35.6,41.043,97.5
2925,11/4/2020 16:50,-0.1988,0,278,0,1.12,11.9,41.463,97.6
2926,11/4/2020 17:00,-0.1988,0,183.9,0,2.82,5.6,41.09,97.4
2927,11/4/2020 17:10,-0.1988,0,216.2,0,1.7,0.6,40.905,97.4
2928,11/4/2020 17:20,-0.1988,0,220.4,0,1.12,0.6,40.626,97.3
2929,11/4/2020 17:30,-0.1988,0,179.7,0,2.26,0.6,40.764,97.4
2930,11/4/2020 17:40,-0.1988,0,192.3,0,1.7,0.6,40.951,97.4
2931,11/4/2020 17:50,-0.1988,0,185.3,0,2.26,0.6,40.905,97.5
2932,11/4/2020 18:00,-0.1988,0,146,0,0.56,0.6,40.764,97.4
2933,11/4/2020 18:10,-0.1988,0,96.9,0,2.82,0.6,41.043,97.6
2934,11/4/2020 18:20,-0.1988,0,220.4,0,2.26,0.6,41.23,97.6
