#,Date Time,Voltage,Current,Rain,Wind Speed,Gust Speed,Wind Direction,Temp,RH,Solar Radiation
19361,04/15/22 12:11:49  AM,-0.1988,0,0,0,0,282.2,-3.687,65.2,463.1
19362,04/15/22 12:21:49  AM,-0.1988,0,0,0,0,220.4,-2.16,61.5,773.1
19363,04/15/22 12:31:49  AM,-0.1988,0,0,0,0,200.8,-1.071,56.2,854.4
19364,04/15/22 12:41:49  AM,-0.1988,0,0,0,1.12,202.2,-1.958,54.3,273.1
19365,04/15/22 12:51:49  AM,-0.1988,0,0,0,1.7,258.3,-3.006,58.4,161.9
19366,04/15/22 01:01:49  AM,-0.1988,0,0,0,0.56,317.3,-4.378,63.1,84.4
19367,04/15/22 01:11:49  AM,-0.1988,0,0,0,0,258.3,-5.574,73.3,43.1
19368,04/15/22 01:21:49  AM,-0.1988,0,0,0,0,258.3,-5.76,74.5,55.6
19369,04/15/22 01:31:49  AM,-0.1988,0,0,0,0,258.3,-5.48,75.6,60.6
19370,04/15/22 01:41:49  AM,-0.1988,0,0,0,0,293.4,-5.48,77.2,56.9
19371,04/15/22 01:51:49  AM,-0.1988,0,0,0,0,315.9,-5.542,77.9,55.6
19372,04/15/22 02:01:49  AM,-0.1988,0,0,0,0,315.9,-4.865,78,60.6
19373,04/15/22 02:11:49  AM,-0.1988,0,0,0,0,315.9,-4.651,77,80.6
19374,04/15/22 02:21:49  AM,-0.1988,0,0,0,0,314.5,-4.408,75.9,98.1
19375,04/15/22 02:31:49  AM,-0.1988,0,0,0,0,301.8,-3.866,74.9,161.9
19376,04/15/22 02:41:49  AM,-0.1988,0,0,0,0,271,-2.947,73.2,168.1
19377,04/15/22 02:51:49  AM,-0.1988,0,0,0,0,265.3,-3.035,71.7,164.4
19378,04/15/22 03:01:49  AM,-0.1988,0,0,0,0,263.9,-4.076,72.8,91.9
19379,04/15/22 03:11:49  AM,-0.1988,0,0,0,0,241.5,-4.56,73.8,96.9
19380,04/15/22 03:21:49  AM,-0.1988,0,0,0,0,240.1,-4.378,73.6,138.1
19381,04/15/22 03:31:49  AM,-0.1988,0,0,0,0,240.1,-3.896,72.4,238.1
19382,04/15/22 03:41:49  AM,-0.1988,0,0,0,0,240.1,-2.683,68.9,379.4
19383,04/15/22 03:51:49  AM,-0.1988,0,0,0,0.56,240.1,-1.699,65.6,390.6
19384,04/15/22 04:01:49  AM,-0.1988,0,0,0,3.38,183.9,-2.015,65.4,505.6
19385,04/15/22 04:11:49  AM,-0.1988,0,0.2,0,1.7,186.7,-1.929,62.8,383.1
19386,04/15/22 04:21:49  AM,-0.1988,0,0.4,0,2.26,310.3,-1.157,60.8,734.4
19387,04/15/22 04:31:49  AM,-0.1988,0,0.2,0,3.38,276.6,-0.93,56.9,304.4
19388,04/15/22 04:41:49  AM,-0.1988,0,0,0,0.56,308.9,-2.044,57.7,199.4
19389,04/15/22 04:51:49  AM,-0.1988,0,0,0,2.82,308.9,-2.479,60.2,194.4
19390,04/15/22 05:01:49  AM,-0.1988,0,0,0,1.12,310.3,-2.537,60.2,218.1
19391,04/15/22 05:11:49  AM,-0.1988,0,0,0,2.26,252.7,-3.124,59.7,178.1
19392,04/15/22 05:21:49  AM,-0.1988,0,0,0,0,271,-3.627,62.6,111.9
19393,04/15/22 05:31:49  AM,-0.1988,0,0,0,0,313.1,-4.318,68.5,111.9
19394,04/15/22 05:41:49  AM,-0.1988,0,0,0,0,313.1,-4.56,72.1,78.1
19395,04/15/22 05:51:49  AM,-0.1988,0,0,0,0,313.1,-4.865,77,43.1
19396,04/15/22 06:01:49  AM,-0.1988,0,0,0,0,313.1,-4.865,77.5,36.9
19397,04/15/22 06:11:49  AM,-0.1988,0,0,0,0,313.1,-5.079,76.3,19.4
19398,04/15/22 06:21:49  AM,-0.1988,0,0,0,0,313.1,-5.295,77.8,24.4
19399,04/15/22 06:31:49  AM,-0.1988,0,0,0,0,313.1,-4.957,79.8,35.6
19400,04/15/22 06:41:49  AM,-0.1937,0,0,0,0,313.1,-4.834,79.7,34.4
19401,04/15/22 06:51:49  AM,-0.1937,0,0,0,0,304.7,-4.743,79.8,66.9
19402,04/15/22 07:01:49  AM,-0.1988,0,0,0,0,300.4,-3.183,79.5,100.6
19403,04/15/22 07:11:49  AM,-0.1988,0,0,0,0,290.6,-3.212,77.3,78.1
19404,04/15/22 07:21:49  AM,-0.1988,0,0,0,0,258.3,-3.598,77.6,68.1
19405,04/15/22 07:31:49  AM,-0.1988,0,0,0,0,205,-4.016,79.2,59.4
19406,04/15/22 07:41:49  AM,-0.1988,0,0,0,0,190.9,-4.106,79.7,60.6
19407,04/15/22 07:51:49  AM,-0.1988,0,0,0,0,190.9,-4.137,79.2,55.6
19408,04/15/22 08:01:49  AM,-0.1937,0,0,0,0,199.4,-4.408,80.2,45.6
19409,04/15/22 08:11:49  AM,-0.1988,0,0,0,0,199.4,-4.318,80.2,56.9
19410,04/15/22 08:21:49  AM,-0.1988,0,0,0,0,186.7,-4.227,79.6,54.4
19411,04/15/22 08:31:49  AM,-0.1988,0,0,0,0,202.2,-4.773,79.8,48.1
19412,04/15/22 08:41:49  AM,-0.1988,0,0,0,0,219,-4.987,80.8,40.6
19413,04/15/22 08:51:49  AM,-0.1988,0,0,0,0,247.1,-5.172,81.8,34.4
19414,04/15/22 09:01:49  AM,-0.1988,0,0,0,0,216.2,-5.233,82.5,31.9
19415,04/15/22 09:11:49  AM,-0.1988,0,0,0,0,190.9,-5.418,83.3,33.1
19416,04/15/22 09:21:49  AM,-0.1988,0,0,0,0,189.5,-5.698,84.1,29.4
19417,04/15/22 09:31:49  AM,-0.1988,0,0,0,0,183.9,-5.823,84.2,24.4
19418,04/15/22 09:41:49  AM,-0.1988,0,0,0,0,183.9,-5.948,85.3,18.1
19419,04/15/22 09:51:49  AM,-0.1988,0,0,0,0,182.5,-6.073,86,14.4
19420,04/15/22 10:01:49  AM,-0.1988,0,0,0,0,182.5,-6.262,86.6,10.6
19421,04/15/22 10:11:49  AM,-0.1988,0,0,0,0,276.6,-6.42,86.8,8.1
19422,04/15/22 10:21:49  AM,-0.1988,0,0,0,0,283.6,-6.706,87.1,4.4
19423,04/15/22 10:31:49  AM,-0.1988,0,0,0,0,283.6,-7.026,86.6,1.9
19424,04/15/22 10:41:49  AM,-0.1988,0,0,0,0,283.6,-7.348,86.4,0.6
19425,04/15/22 10:51:49  AM,-0.1988,0,0,0,0,283.6,-7.706,86.1,0.6
19426,04/15/22 11:01:49  AM,-0.1988,0,0,0,0,283.6,-8.165,86.1,0.6
19427,04/15/22 11:11:49  AM,-0.1988,0,0,0,0,283.6,-8.73,86.2,0.6
19428,04/15/22 11:21:49  AM,-0.1988,0,0,0,0,283.6,-8.932,86.7,0.6
19429,04/15/22 11:31:49  AM,-0.1988,0,0,0,0,283.6,-9.1,87,0.6
19430,04/15/22 11:41:49  AM,-0.1988,0,0,0,0,283.6,-9.202,87.5,0.6
19431,04/15/22 11:51:49  AM,-0.1988,0,0,0,0,283.6,-9.337,87.8,0.6
19432,04/15/22 12:01:49  PM,-0.1988,0,0,0,0,282.2,-9.679,87.9,0.6
19433,04/15/22 12:11:49  PM,-0.1988,0,0,0,0,282.2,-9.989,87.9,0.6
19434,04/15/22 12:21:49  PM,-0.1988,0,0,0,0,282.2,-10.266,88,0.6
19435,04/15/22 12:31:49  PM,-0.1988,0,0,0,0,282.2,-10.476,88,0.6
19436,04/15/22 12:41:49  PM,-0.1988,0,0,0,0,282.2,-10.511,88.4,0.6
19437,04/15/22 12:51:49  PM,-0.1988,0,0,0,0,282.2,-10.197,88.9,0.6
19438,04/15/22 01:01:49  PM,-0.1988,0,0,0,0,282.2,-9.747,89.6,0.6
19439,04/15/22 01:11:49  PM,-0.1988,0,0,0,0,282.2,-10.301,89.5,0.6
19440,04/15/22 01:21:49  PM,-0.1988,0,0,0,0,282.2,-10.581,89.2,0.6
19441,04/15/22 01:31:49  PM,-0.1988,0,0,0,0,282.2,-10.686,89.1,0.6
19442,04/15/22 01:41:49  PM,-0.1988,0,0,0,0,282.2,-10.863,89.1,0.6
19443,04/15/22 01:51:49  PM,-0.1988,0,0,0,0,282.2,-10.863,89.1,0.6
19444,04/15/22 02:01:49  PM,-0.1988,0,0,0,0,282.2,-11.005,89,0.6
19445,04/15/22 02:11:49  PM,-0.1988,0,0,0,0,282.2,-10.969,89,0.6
19446,04/15/22 02:21:49  PM,-0.1988,0,0,0,0,282.2,-10.898,89.2,0.6
19447,04/15/22 02:31:49  PM,-0.1988,0,0,0,0,282.2,-11.183,89.2,0.6
19448,04/15/22 02:41:49  PM,-0.1988,0,0,0,0,282.2,-11.326,89.1,0.6
19449,04/15/22 02:51:49  PM,-0.1988,0,0,0,0,282.2,-11.218,89.1,0.6
19450,04/15/22 03:01:49  PM,-0.1988,0,0,0,0,282.2,-10.863,89.9,0.6
19451,04/15/22 03:11:49  PM,-0.1988,0,0,0,0,282.2,-11.254,89.7,0.6
19452,04/15/22 03:21:49  PM,-0.1988,0,0,0,0,282.2,-11.722,89.5,0.6
19453,04/15/22 03:31:49  PM,-0.1988,0,0,0,0,282.2,-12.049,89.1,0.6
19454,04/15/22 03:41:49  PM,-0.1988,0,0,0,0,282.2,-12.306,89.1,0.6
19455,04/15/22 03:51:49  PM,-0.1988,0,0,0,0,282.2,-12.454,88.8,0.6
19456,04/15/22 04:01:49  PM,-0.1988,0,0,0,0,282.2,-11.722,89.3,0.6
19457,04/15/22 04:11:49  PM,-0.1988,0,0,0,0,282.2,-11.29,89.6,0.6
19458,04/15/22 04:21:49  PM,-0.1988,0,0,0,0,282.2,-10.792,90.6,0.6
19459,04/15/22 04:31:49  PM,-0.1988,0,0,0,0,282.2,-11.04,90.4,0.6
19460,04/15/22 04:41:49  PM,-0.1988,0,0,0,0,282.2,-11.577,89.9,0.6
19461,04/15/22 04:51:49  PM,-0.1988,0,0,0,0,282.2,-12.159,89.4,0.6
19462,04/15/22 05:01:49  PM,-0.1988,0,0,0,0,282.2,-12.013,89.1,0.6
19463,04/15/22 05:11:49  PM,-0.1988,0,0,0,0,282.2,-12.123,89.6,0.6
19464,04/15/22 05:21:49  PM,-0.1988,0,0,0,0,282.2,-11.976,89.3,0.6
19465,04/15/22 05:31:49  PM,-0.1988,0,0,0,0,282.2,-10.371,90.3,0.6
19466,04/15/22 05:41:49  PM,-0.1988,0,0,0,0,285,-8.999,91.5,0.6
19467,04/15/22 05:51:49  PM,-0.1988,0,0,0,0,289.2,-8.563,91.6,0.6
19468,04/15/22 06:01:49  PM,-0.1988,0,0,0,0,334.1,-8.397,91.8,0.6
19469,04/15/22 06:11:49  PM,-0.1988,0,0,0,0,251.3,-8.331,91.8,0.6
19470,04/15/22 06:21:49  PM,-0.1988,0,0,0,0,263.9,-8.297,91.7,0.6
19471,04/15/22 06:31:49  PM,-0.1988,0,0,0,0,311.7,-8.264,91.6,0.6
19472,04/15/22 06:41:49  PM,-0.1988,0,0,0,0,324.3,-8.231,91.5,0.6
19473,04/15/22 06:51:49  PM,-0.1988,0,0,0,0,321.5,-8.297,91.4,0.6
19474,04/15/22 07:01:49  PM,-0.1988,0,0,0,0,271,-8.463,91.3,0.6
19475,04/15/22 07:11:49  PM,-0.1988,0,0,0,0,263.9,-8.597,91.2,0.6
19476,04/15/22 07:21:49  PM,-0.1988,0,0,0,0,261.1,-8.663,91.1,0.6
19477,04/15/22 07:31:49  PM,-0.1988,0,0,0,0,259.7,-8.331,91.2,0.6
19478,04/15/22 07:41:49  PM,-0.1988,0,0,0,0,256.9,-8.364,91.2,0.6
19479,04/15/22 07:51:49  PM,-0.1988,0,0,0,0,256.9,-8.864,90.8,0.6
19480,04/15/22 08:01:49  PM,-0.1988,0,0,0,0,256.9,-9.405,90.4,0.6
19481,04/15/22 08:11:49  PM,-0.1988,0,0,0,0,256.9,-10.231,90.1,0.6
19482,04/15/22 08:21:49  PM,-0.1988,0,0,0,0,256.9,-11.183,89.5,0.6
19483,04/15/22 08:31:49  PM,-0.1988,0,0,0,0,256.9,-11.254,89.5,0.6
19484,04/15/22 08:41:49  PM,-0.1988,0,0,0,0,256.9,-10.686,89.8,0.6
19485,04/15/22 08:51:49  PM,-0.1988,0,0,0,0,256.9,-11.04,90.2,0.6
19486,04/15/22 09:01:49  PM,-0.1988,0,0,0,0,256.9,-11.361,89.9,0.6
19487,04/15/22 09:11:49  PM,-0.1988,0,0,0,0,256.9,-11.397,89.9,1.9
19488,04/15/22 09:21:49  PM,-0.1988,0,0,0,0,256.9,-11.218,90.4,3.1
19489,04/15/22 09:31:49  PM,-0.1988,0,0,0,0,293.4,-11.29,90.4,4.4
19490,04/15/22 09:41:49  PM,-0.1988,0,0,0,0,306.1,-11.433,90,5.6
19491,04/15/22 09:51:49  PM,-0.1988,0,0,0,0,306.1,-11.076,90.2,10.6
19492,04/15/22 10:01:49  PM,-0.1988,0,0,0,0,311.7,-10.476,90.3,13.1
19493,04/15/22 10:11:49  PM,-0.1988,0,0,0,0,332.7,-9.851,90.8,19.4
19494,04/15/22 10:21:49  PM,-0.1988,0,0,0,0,332.7,-9.134,91.1,23.1
19495,04/15/22 10:31:49  PM,-0.1988,0,0,0,0,334.1,-8.43,91.1,24.4
19496,04/15/22 10:41:49  PM,-0.1988,0,0,0,0,334.1,-7.935,90.9,21.9
19497,04/15/22 10:51:49  PM,-0.1988,0,0,0,0,289.2,-7.836,90.4,31.9
19498,04/15/22 11:01:49  PM,-0.1988,0,0,0,0,275.2,-7.026,90.4,43.1
19499,04/15/22 11:11:49  PM,-0.1988,0,0,0,0,266.7,-6.483,89.9,48.1
19500,04/15/22 11:21:49  PM,-0.1988,0,0,0,0,188.1,-6.262,88.7,154.4
19501,04/15/22 11:31:49  PM,-0.1988,0,0,0,0,189.5,-5.729,87.4,45.6
19502,04/15/22 11:41:49  PM,-0.1988,0,0,0,0,189.5,-5.295,85.4,56.9
19503,04/15/22 11:51:49  PM,-0.1988,0,0,0,0,188.1,-5.141,83.1,36.9
19504,04/16/22 12:01:49  AM,-0.1988,0,0,0,0,186.7,-4.439,81,45.6
19505,04/16/22 12:11:49  AM,-0.1988,0,0,0,0,185.3,-3.687,78.9,80.6
19506,04/16/22 12:21:49  AM,-0.1988,0,0,0,0,183.9,-4.016,76.9,98.1
19507,04/16/22 12:31:49  AM,-0.1988,0,0,0,0,181.1,-2.712,74.7,111.9
19508,04/16/22 12:41:49  AM,-0.1988,0,0,0,0,214.8,-3.717,71.6,439.4
19509,04/16/22 12:51:49  AM,-0.1988,0,0,0,0,214.8,-1.242,68.6,140.6
19510,04/16/22 01:01:49  AM,-0.1988,0,0,0,0,193.7,-0.704,65.1,711.9
19511,04/16/22 01:11:49  AM,-0.1988,0,0,0,0,161.5,-0.704,61.8,671.9
19512,04/16/22 01:21:49  AM,-0.1988,0,0,0,0,181.1,-0.283,60.1,799.4
19513,04/16/22 01:31:49  AM,-0.1988,0,0,0,1.12,183.9,0.467,58.3,698.1
19514,04/16/22 01:41:49  AM,-0.1937,0,0.2,0,2.82,231.6,-0.004,55.6,113.1
19515,04/16/22 01:51:49  AM,-0.1988,0,0.8,0,2.82,219,1.126,53.7,148.1
19516,04/16/22 02:01:49  AM,-0.1937,0,0.4,0,2.82,189.5,1.017,52.1,193.1
19517,04/16/22 02:11:49  AM,-0.1937,0,0,0,3.94,198,1.48,50.3,145.6
19518,04/16/22 02:21:49  AM,-0.1937,0,0,0,2.82,182.5,0.77,46.6,169.4
19519,04/16/22 02:31:49  AM,-0.1937,0,0,0,2.26,203.6,1.534,46.1,203.1
19520,04/16/22 02:41:49  AM,-0.1937,0,0,0,3.94,199.4,1.507,43.1,888.1
19521,04/16/22 02:51:49  AM,-0.1937,0,0,0,1.12,198,2.396,40.8,765.6
19522,04/16/22 03:01:49  AM,-0.1937,0,0,0,3.38,230.2,-0.423,42.6,328.1
19523,04/16/22 03:11:49  AM,-0.1988,0,0,0,3.38,178.3,-0.62,46.9,264.4
19524,04/16/22 03:21:49  AM,-0.1937,0,0,0,1.7,178.3,-0.563,47.6,556.9
19525,04/16/22 03:31:49  AM,-0.1937,0,0,0,1.12,124.9,-0.311,44.9,291.9
19526,04/16/22 03:41:49  AM,-0.1937,0,0,0,1.7,233.1,-0.171,45.2,339.4
19527,04/16/22 03:51:49  AM,-0.1937,0,0,0.56,6.76,247.1,0.051,46,289.4
19528,04/16/22 04:01:49  AM,-0.1937,0,0,0,3.38,280.8,-0.395,54.1,695.6
19529,04/16/22 04:11:49  AM,-0.1937,0,0,0,2.82,292,-0.171,53.9,266.9
19530,04/16/22 04:21:49  AM,-0.1988,0,0,0,4.5,273.8,-1.441,56.8,201.9
19531,04/16/22 04:31:49  AM,-0.1937,0,0,0,5.08,278,-2.073,59.2,220.6
19532,04/16/22 04:41:49  AM,-0.1937,0,0,0,0,311.7,-0.986,59.7,398.1
19533,04/16/22 04:51:49  AM,-0.1988,0,0,0,3.38,300.4,0.467,57,660.6
19534,04/16/22 05:01:49  AM,-0.1937,0,0,0,5.64,231.6,0.797,53.2,489.4
19535,04/16/22 05:11:49  AM,-0.1937,0,0,0,5.08,289.2,1.017,51.6,518.1
19536,04/16/22 05:21:49  AM,-0.1988,0,0,0,2.82,144.6,0.934,50,418.1
19537,04/16/22 05:31:49  AM,-0.1937,0,0,0,2.82,290.6,1.48,48,313.1
19538,04/16/22 05:41:49  AM,-0.1937,0,0,0,2.26,212,0.495,46.4,303.1
19539,04/16/22 05:51:49  AM,-0.1937,0,0,0,2.82,307.5,1.289,46,311.9
19540,04/16/22 06:01:49  AM,-0.1937,0,0,0,2.26,198,2.37,44,340.6
19541,04/16/22 06:11:49  AM,-0.1988,0,0,0,1.12,203.6,0.495,43.9,198.1
19542,04/16/22 06:21:49  AM,-0.1988,0,0,0,0,182.5,-0.088,43.3,246.9
19543,04/16/22 06:31:49  AM,-0.1937,0,0,0,0,183.9,0.135,43.3,189.4
19544,04/16/22 06:41:49  AM,-0.1988,0,0,0,0,183.9,0.107,44.7,163.1
19545,04/16/22 06:51:49  AM,-0.1937,0,0,0,1.12,188.1,-0.676,43.6,114.4
19546,04/16/22 07:01:49  AM,-0.1937,0,0,0,0.56,195.1,-1.128,44.6,118.1
19547,04/16/22 07:11:49  AM,-0.1988,0,0,0,0,195.1,-0.648,45.1,125.6
19548,04/16/22 07:21:49  AM,-0.1937,0,0,0,0,195.1,-0.817,45.7,80.6
19549,04/16/22 07:31:49  AM,-0.1988,0,0,0,0,196.5,-1.441,47.3,56.9
19550,04/16/22 07:41:49  AM,-0.1937,0,0,0,0,182.5,-1.785,48.3,59.4
19551,04/16/22 07:51:49  AM,-0.1988,0,0,0,0,181.1,-1.871,51,70.6
19552,04/16/22 08:01:49  AM,-0.1988,0,0,0,0,181.1,-1.556,51.6,96.9
19553,04/16/22 08:11:49  AM,-0.1988,0,0,0,0,198,-1.498,51.1,123.1
19554,04/16/22 08:21:49  AM,-0.1988,0,0,0,0,221.8,-1.157,51.2,125.6
19555,04/16/22 08:31:49  AM,-0.1988,0,0,0,0,221.8,-1.299,52.7,126.9
19556,04/16/22 08:41:49  AM,-0.1988,0,0,0,0,252.7,-1.128,49.5,124.4
19557,04/16/22 08:51:49  AM,-0.1988,0,0,0,0,300.4,-1.157,47.7,111.9
19558,04/16/22 09:01:49  AM,-0.1988,0,0,0,0,297.6,-1.299,47.3,100.6
19559,04/16/22 09:11:49  AM,-0.1988,0,0,0,0,263.9,-1.441,47.6,94.4
19560,04/16/22 09:21:49  AM,-0.1988,0,0,0,0,210.6,-1.498,46.2,90.6
19561,04/16/22 09:31:49  AM,-0.1988,0,0,0,0,190.9,-1.527,46.1,76.9
19562,04/16/22 09:41:49  AM,-0.1988,0,0,0,0,227.4,-1.699,45.3,60.6
19563,04/16/22 09:51:49  AM,-0.1988,0,0,0,0,307.5,-1.9,45.8,45.6
19564,04/16/22 10:01:49  AM,-0.1988,0,0,0,0,237.3,-2.421,47.8,33.1
19565,04/16/22 10:11:49  AM,-0.1988,0,0,0,0,175.5,-3.006,53.9,23.1
19566,04/16/22 10:21:49  AM,-0.1988,0,0,0,0,179.7,-3.33,61.8,13.1
19567,04/16/22 10:31:49  AM,-0.1988,0,0,0,0,182.5,-3.538,64.2,6.9
19568,04/16/22 10:41:49  AM,-0.1988,0,0,0,0,182.5,-3.717,65.3,1.9
19569,04/16/22 10:51:49  AM,-0.1988,0,0,0,0,182.5,-4.046,66.5,0.6
19570,04/16/22 11:01:49  AM,-0.1988,0,0,0,0,182.5,-4.318,67,0.6
19571,04/16/22 11:11:49  AM,-0.1988,0,0,0,0,182.5,-4.59,67.7,0.6
19572,04/16/22 11:21:49  AM,-0.1988,0,0,0,0,182.5,-5.018,68.2,0.6
19573,04/16/22 11:31:49  AM,-0.1988,0,0,0,0,182.5,-5.079,69.4,0.6
19574,04/16/22 11:41:49  AM,-0.1988,0,0,0,0,182.5,-5.079,70,0.6
19575,04/16/22 11:51:49  AM,-0.1988,0,0,0,0,182.5,-4.895,69.5,0.6
19576,04/16/22 12:01:49  PM,-0.1988,0,0,0,0,182.5,-4.773,69.3,0.6
19577,04/16/22 12:11:49  PM,-0.1988,0,0,0,0,182.5,-4.743,68.6,0.6
19578,04/16/22 12:21:49  PM,-0.1988,0,0,0,0,182.5,-4.621,66.9,0.6
19579,04/16/22 12:31:49  PM,-0.1988,0,0,0,0,182.5,-4.56,65.6,0.6
19580,04/16/22 12:41:49  PM,-0.1988,0,0,0,0,182.5,-4.53,66,0.6
19581,04/16/22 12:51:49  PM,-0.1988,0,0,0,0,182.5,-4.469,66.1,0.6
19582,04/16/22 01:01:49  PM,-0.1988,0,0,0,0,182.5,-4.257,66.8,0.6
19583,04/16/22 01:11:49  PM,-0.1988,0,0,0,0,67.4,-4.106,64.2,0.6
19584,04/16/22 01:21:49  PM,-0.1988,0,0,0,0,334.1,-4.137,65.1,0.6
19585,04/16/22 01:31:49  PM,-0.1988,0,0,0,0,276.6,-4.318,66.2,0.6
19586,04/16/22 01:41:49  PM,-0.1988,0,0,0,0,276.6,-4.408,67,0.6
19587,04/16/22 01:51:49  PM,-0.1988,0,0,0,0,290.6,-4.682,67.1,0.6
19588,04/16/22 02:01:49  PM,-0.1988,0,0,0,0,296.2,-4.987,67.4,0.6
19589,04/16/22 02:11:49  PM,-0.1988,0,0,0,0,296.2,-5.264,68.9,0.6
19590,04/16/22 02:21:49  PM,-0.1988,0,0,0,0,296.2,-5.574,70.3,0.6
19591,04/16/22 02:31:49  PM,-0.1988,0,0,0,0,296.2,-5.916,71.9,0.6
19592,04/16/22 02:41:49  PM,-0.1988,0,0,0,0,296.2,-6.231,73.2,0.6
19593,04/16/22 02:51:49  PM,-0.1988,0,0,0,0,296.2,-6.547,74.4,0.6
19594,04/16/22 03:01:49  PM,-0.1988,0,0,0,0,296.2,-7.058,75,0.6
19595,04/16/22 03:11:49  PM,-0.1988,0,0,0,0,296.2,-7.348,75.7,0.6
19596,04/16/22 03:21:49  PM,-0.1988,0,0,0,0,296.2,-7.381,77.3,0.6
19597,04/16/22 03:31:49  PM,-0.1988,0,0,0,0,296.2,-7.575,78.5,0.6
19598,04/16/22 03:41:49  PM,-0.1988,0,0,0,0,296.2,-7.935,79.2,0.6
19599,04/16/22 03:51:49  PM,-0.1988,0,0,0,0,296.2,-8.297,79.8,0.6
19600,04/16/22 04:01:49  PM,-0.1988,0,0,0,0,296.2,-8.563,80.6,0.6
19601,04/16/22 04:11:49  PM,-0.1988,0,0,0,0,296.2,-8.864,81.3,0.6
19602,04/16/22 04:21:49  PM,-0.1988,0,0,0,0,296.2,-8.497,82.1,0.6
19603,04/16/22 04:31:49  PM,-0.1988,0,0,0,0,296.2,-7.543,82.7,0.6
19604,04/16/22 04:41:49  PM,-0.1988,0,0,0,0,296.2,-8.297,81.5,0.6
19605,04/16/22 04:51:49  PM,-0.1988,0,0,0,0,296.2,-8.932,82,0.6
19606,04/16/22 05:01:49  PM,-0.1988,0,0,0,0,296.2,-9.337,83.1,0.6
19607,04/16/22 05:11:49  PM,-0.1988,0,0,0,0,296.2,-9.1,84.2,0.6
19608,04/16/22 05:21:49  PM,-0.1988,0,0,0,0,296.2,-9.269,84.7,0.6
19609,04/16/22 05:31:49  PM,-0.1988,0,0,0,0,296.2,-9.405,85.2,0.6
19610,04/16/22 05:41:49  PM,-0.1988,0,0,0,0,299,-9.168,85.9,0.6
19611,04/16/22 05:51:49  PM,-0.1988,0,0,0,0,303.2,-9.713,85.9,0.6
19612,04/16/22 06:01:49  PM,-0.1988,0,0,0,0,303.2,-9.713,86.3,0.6
19613,04/16/22 06:11:49  PM,-0.1988,0,0,0,0,303.2,-9.61,87.2,0.6
19614,04/16/22 06:21:49  PM,-0.1988,0,0,0,0,303.2,-9.508,87.4,0.6
19615,04/16/22 06:31:49  PM,-0.1988,0,0,0,0,303.2,-9.782,87.5,0.6
19616,04/16/22 06:41:49  PM,-0.1988,0,0,0,0,303.2,-10.127,87.9,0.6
19617,04/16/22 06:51:49  PM,-0.1988,0,0,0,0,303.2,-10.406,88.2,0.6
19618,04/16/22 07:01:49  PM,-0.1988,0,0,0,0,303.2,-10.162,88.8,0.6
19619,04/16/22 07:11:49  PM,-0.1988,0,0,0,0,303.2,-10.058,89.2,0.6
19620,04/16/22 07:21:49  PM,-0.1988,0,0,0,0,303.2,-10.336,89.4,0.6
19621,04/16/22 07:31:49  PM,-0.1988,0,0,0,0,303.2,-10.406,89.6,0.6
19622,04/16/22 07:41:49  PM,-0.1988,0,0,0,0,303.2,-10.406,89.7,0.6
19623,04/16/22 07:51:49  PM,-0.1988,0,0,0,0,303.2,-10.301,89.9,0.6
19624,04/16/22 08:01:49  PM,-0.1988,0,0,0,0,303.2,-10.301,90.1,0.6
19625,04/16/22 08:11:49  PM,-0.1988,0,0,0,0,303.2,-10.231,90,0.6
19626,04/16/22 08:21:49  PM,-0.1988,0,0,0,0,303.2,-10.197,89.9,0.6
19627,04/16/22 08:31:49  PM,-0.1988,0,0,0,0,303.2,-10.266,90.1,0.6
19628,04/16/22 08:41:49  PM,-0.1988,0,0,0,0,303.2,-10.476,90,0.6
19629,04/16/22 08:51:49  PM,-0.1988,0,0,0,0,303.2,-10.581,90,0.6
19630,04/16/22 09:01:49  PM,-0.1988,0,0,0,0,303.2,-10.371,90.2,3.1
19631,04/16/22 09:11:49  PM,-0.1988,0,0,0,0,303.2,-10.127,90.4,5.6
19632,04/16/22 09:21:49  PM,-0.1988,0,0,0,0,303.2,-10.651,90.3,8.1
19633,04/16/22 09:31:49  PM,-0.1988,0,0,0,0,303.2,-10.722,90.1,10.6
19634,04/16/22 09:41:49  PM,-0.1988,0,0,0,0,303.2,-10.301,90.3,13.1
19635,04/16/22 09:51:49  PM,-0.1988,0,0,0,0,303.2,-9.989,90.6,16.9
19636,04/16/22 10:01:49  PM,-0.1988,0,0,0,0,303.2,-9.371,90.5,19.4
19637,04/16/22 10:11:49  PM,-0.1988,0,0,0,0,303.2,-8.965,90.6,24.4
19638,04/16/22 10:21:49  PM,-0.1988,0,0,0,0,303.2,-8.697,90.4,29.4
19639,04/16/22 10:31:49  PM,-0.1988,0,0,0,0,303.2,-8.099,90.4,34.4
19640,04/16/22 10:41:49  PM,-0.1988,0,0,0,0,303.2,-7.381,90.1,49.4
19641,04/16/22 10:51:49  PM,-0.1988,0,0,0,0,303.2,-6.898,89.4,45.6
19642,04/16/22 11:01:49  PM,-0.1988,0,0,0,0,303.2,-6.547,88,61.9
19643,04/16/22 11:11:49  PM,-0.1988,0,0,0,0,303.2,-6.01,86.6,101.9
19644,04/16/22 11:21:49  PM,-0.1988,0,0,0,0,301.8,-5.605,85,328.1
