#,"Date Time, GMT-07:00","Voltage, V (LGR S/N: 10538075, SEN S/N: 10519785)","Current, mA (LGR S/N: 10538075, SEN S/N: 10519785)","Rain, in (LGR S/N: 10538075, SEN S/N: 10520352)","Wind Speed, mph (LGR S/N: 10538075, SEN S/N: 10539684)","Gust Speed, mph (LGR S/N: 10538075, SEN S/N: 10539684)","Wind Direction, ø (LGR S/N: 10538075, SEN S/N: 10539775)","Temp, °F (LGR S/N: 10538075, SEN S/N: 10540372)","RH, % (LGR S/N: 10538075, SEN S/N: 10540372)","Solar Radiation, W/m² (LGR S/N: 10538075, SEN S/N: 10545690)"
4896,7/7/2021 9:11,-0.1988,0,0,0,0,207.8,68.657,49,224.4
4897,7/7/2021 9:21,-0.1988,0,0,0,0,203.6,68.785,51.2,260.6
4898,7/7/2021 9:31,-0.1988,0,0,0,0,203.6,68.913,49.9,231.9
4899,7/7/2021 9:41,-0.1988,0,0,0,0,203.6,67.885,49.4,226.9
4900,7/7/2021 9:51,-0.1988,0,0,0,0,275.2,66.943,50.6,210.6
4901,7/7/2021 10:01,-0.1988,0,0,0,0,273.8,66.558,50.9,169.4
4902,7/7/2021 10:11,-0.1988,0,0,0,0,282.2,66.515,52.3,226.9
4903,7/7/2021 10:21,-0.1988,0,0,0,0,289.2,66.943,50.7,243.1
4904,7/7/2021 10:31,-0.1988,0,0,0,0,289.2,66,48.3,218.1
4905,7/7/2021 10:41,-0.1988,0,0,0,0,273.8,65.959,47,184.4
4906,7/7/2021 10:51,-0.1988,0,0,0,0,244.3,64.375,51.4,135.6
4907,7/7/2021 11:01,-0.1988,0,0,0,0,234.5,63.475,52.4,108.1
4908,7/7/2021 11:11,-0.1988,0,0,0,0,219,62.276,53.2,73.1
4909,7/7/2021 11:21,-0.1988,0,0,0,0,273.8,62.276,52.6,109.4
4910,7/7/2021 11:31,-0.1988,0,0,0,0,304.7,62.319,53.2,153.1
4911,7/7/2021 11:41,-0.1988,0,0,0,0,256.9,62.62,52.3,184.4
4912,7/7/2021 11:51,-0.1988,0,0,0,0,258.3,62.704,52.2,114.4
4913,7/7/2021 12:01,-0.1988,0,0,0,0,212,61.376,52.3,45.6
4914,7/7/2021 12:11,-0.1988,0,0,0,0,245.7,60.474,56.1,54.4
4915,7/7/2021 12:21,-0.1988,0,0,0,0,287.8,58.669,62.5,55.6
4916,7/7/2021 12:31,-0.1988,0,0,0,0,272.4,55.776,71.3,91.9
4917,7/7/2021 12:41,-0.1988,0,0.008,0,0,261.1,54.909,78.4,54.4
4918,7/7/2021 12:51,-0.1988,0,0,0,0,202.2,54.255,81.6,49.4
4919,7/7/2021 13:01,-0.1988,0,0.016,0,0,252.7,53.602,85.2,54.4
4920,7/7/2021 13:11,-0.1988,0,0.008,0,0,293.4,53.384,88.4,49.4
4921,7/7/2021 13:21,-0.1988,0,0.008,0,0,234.5,52.641,89.8,16.9
4922,7/7/2021 13:31,-0.1988,0,0.016,0,0,213.4,50.886,91.3,31.9
4923,7/7/2021 13:41,-0.1988,0,0.024,0,0,238.7,49.073,92.5,43.1
4924,7/7/2021 13:51,-0.1988,0,0.016,0,0,249.9,48.628,93.3,16.9
4925,7/7/2021 14:01,-0.1988,0,0.031,0,0,196.5,48.762,93.8,29.4
4926,7/7/2021 14:11,-0.1988,0,0.031,0,0,220.4,48.538,94,30.6
4927,7/7/2021 14:21,-0.1988,0,0.031,0,0,227.4,48.538,94,41.9
4928,7/7/2021 14:31,-0.1988,0,0.031,0,0,227.4,49.028,93.8,59.4
4929,7/7/2021 14:41,-0.1988,0,0,0,0,331.3,49.383,93.7,141.9
4930,7/7/2021 14:51,-0.1988,0,0,0,0,22.5,50.664,93.5,168.1
4931,7/7/2021 15:01,-0.1988,0,0,0,0,22.5,51.458,93.4,186.9
4932,7/7/2021 15:11,-0.1937,0,0,0,0,21.1,52.86,93.2,219.4
4933,7/7/2021 15:21,-0.1988,0,0,0,0,21.1,53.384,92.8,238.1
4934,7/7/2021 15:31,-0.1988,0,0,0,0,22.5,53.776,91.5,200.6
4935,7/7/2021 15:41,-0.1988,0,0,0,0,165.7,52.641,89.7,288.1
4936,7/7/2021 15:51,-0.1937,0,0,0,0,171.3,53.865,90.3,609.4
4937,7/7/2021 16:01,-0.1937,0,0,0,0,110.9,57.204,87.7,764.4
4938,7/7/2021 16:11,-0.1988,0,0,0,0,59,59.056,82.3,753.1
4939,7/7/2021 16:21,-0.1988,0,0,0,0,60.4,60.303,78.2,733.1
4940,7/7/2021 16:31,-0.1988,0,0,0,0,338.3,60.904,77.6,741.9
4941,7/7/2021 16:41,-0.1988,0,0,0,0,287.8,60.733,74.4,713.1
4942,7/7/2021 16:51,-0.1988,0,0,0,0,263.9,61.248,72.6,755.6
4943,7/7/2021 17:01,-0.1937,0,0,0,0,219,61.29,70.8,661.9
4944,7/7/2021 17:11,-0.1988,0,0,0,0,209.2,59.916,68.4,365.6
4945,7/7/2021 17:21,-0.1937,0,0,0,0,217.6,57.592,71.2,259.4
4946,7/7/2021 17:31,-0.1988,0,0,0,0,272.4,58.066,71.5,373.1
4947,7/7/2021 17:41,-0.1988,0,0,0,0,272.4,60.26,69.2,490.6
4948,7/7/2021 17:51,-0.1988,0,0,0,0,272.4,60.904,67.9,456.9
4949,7/7/2021 18:01,-0.1988,0,0,0,0,248.5,60.303,64.4,430.6
4950,7/7/2021 18:11,-0.1988,0,0,0,0,227.4,59.873,63.9,415.6
4951,7/7/2021 18:21,-0.1988,0,0,0,0,285,58.842,65.2,68.1
4952,7/7/2021 18:31,-0.1988,0,0,0,0,262.5,58.325,66.8,358.1
4953,7/7/2021 18:41,-0.1988,0,0,0,0,217.6,59.659,67.4,329.4
4954,7/7/2021 18:51,-0.1988,0,0,0,0,230.2,59.229,65.9,310.6
4955,7/7/2021 19:01,-0.1988,0,0,0,0,258.3,58.755,65.2,66.9
4956,7/7/2021 19:11,-0.1988,0,0,0,0,355.2,56.469,69.2,239.4
4957,7/7/2021 19:21,-0.1988,0,0,0,0,344,55.863,71.6,143.1
4958,7/7/2021 19:31,-0.1988,0,0,0,0,313.1,54.212,72.5,33.1
4959,7/7/2021 19:41,-0.1988,0,0,0,0,248.5,53.341,75.3,23.1
4960,7/7/2021 19:51,-0.1988,0,0,0,0,231.6,52.903,78.1,39.4
4961,7/7/2021 20:01,-0.1988,0,0,0,0,231.6,52.203,80.4,19.4
4962,7/7/2021 20:11,-0.1988,0,0,0,0,231.6,51.148,81.9,18.1
4963,7/7/2021 20:21,-0.1988,0,0,0,0,231.6,50.797,83.1,15.6
4964,7/7/2021 20:31,-0.1988,0,0,0,0,231.6,50.488,83.8,16.9
4965,7/7/2021 20:41,-0.1988,0,0,0,0,231.6,49.87,85.1,14.4
4966,7/7/2021 20:51,-0.1988,0,0,0,0,233.1,49.692,85.6,10.6
4967,7/7/2021 21:01,-0.1988,0,0,0,0,258.3,49.737,85.9,3.1
4968,7/7/2021 21:11,-0.1988,0,0,0,0,258.3,48.628,86.5,0.6
4969,7/7/2021 21:21,-0.1988,0,0,0,0,258.3,48.227,87.9,0.6
4970,7/7/2021 21:31,-0.1988,0,0,0,0,258.3,48.36,89,0.6
4971,7/7/2021 21:41,-0.1988,0,0,0,0,258.3,48.493,89.1,0.6
4972,7/7/2021 21:51,-0.1988,0,0,0,0,259.7,48.628,89.1,0.6
4973,7/7/2021 22:01,-0.1988,0,0,0,0,321.5,48.983,88.7,0.6
4974,7/7/2021 22:11,-0.1988,0,0,0,0,303.2,47.781,88,0.6
4975,7/7/2021 22:21,-0.1988,0,0,0,0,303.2,46.391,88.9,0.6
4976,7/7/2021 22:31,-0.1988,0,0,0,0,303.2,45.669,90,0.6
4977,7/7/2021 22:41,-0.1988,0,0,0,0,303.2,45.262,91,0.6
4978,7/7/2021 22:51,-0.1988,0,0,0,0,303.2,44.856,91.5,0.6
4979,7/7/2021 23:01,-0.1988,0,0,0,0,303.2,44.445,92.1,0.6
4980,7/7/2021 23:11,-0.1988,0,0,0,0,303.2,44.127,92.3,0.6
4981,7/7/2021 23:21,-0.1988,0,0,0,0,303.2,44.082,92.8,0.6
4982,7/7/2021 23:31,-0.1988,0,0,0,0,303.2,44.355,93.1,0.6
4983,7/7/2021 23:41,-0.1988,0,0,0,0,303.2,44.809,93.5,0.6
4984,7/7/2021 23:51,-0.1988,0,0,0,0,303.2,44.946,93.6,0.6
4985,7/8/2021 0:01,-0.1988,0,0,0,0,303.2,44.946,93.7,0.6
4986,7/8/2021 0:11,-0.1988,0,0,0,0,303.2,44.991,93.9,0.6
4987,7/8/2021 0:21,-0.1988,0,0,0,0,303.2,43.853,93.8,0.6
4988,7/8/2021 0:31,-0.1988,0,0,0,0,303.2,44.4,94.1,0.6
4989,7/8/2021 0:41,-0.1988,0,0,0,0,303.2,44.31,94.2,0.6
4990,7/8/2021 0:51,-0.1988,0,0,0,0,303.2,44.445,94.4,0.6
4991,7/8/2021 1:01,-0.1988,0,0,0,0,303.2,45.127,94.6,0.6
4992,7/8/2021 1:11,-0.1988,0,0,0,0,303.2,44.946,94.7,0.6
4993,7/8/2021 1:21,-0.1988,0,0,0,0,303.2,44.764,94.6,0.6
4994,7/8/2021 1:31,-0.1988,0,0,0,0,303.2,44.127,94.6,0.6
4995,7/8/2021 1:41,-0.1988,0,0,0,0,303.2,43.945,94.7,0.6
4996,7/8/2021 1:51,-0.1988,0,0,0,0,303.2,44.082,95,0.6
4997,7/8/2021 2:01,-0.1988,0,0,0,0,303.2,44.492,95,0.6
4998,7/8/2021 2:11,-0.1988,0,0,0,0,303.2,44.037,95,0.6
4999,7/8/2021 2:21,-0.1988,0,0,0,0,303.2,44.582,95.2,0.6
5000,7/8/2021 2:31,-0.1988,0,0,0,0,303.2,43.853,95.2,0.6
5001,7/8/2021 2:41,-0.1988,0,0,0,0,303.2,43.808,95.2,0.6
5002,7/8/2021 2:51,-0.1988,0,0,0,0,303.2,43.99,95.4,0.6
5003,7/8/2021 3:01,-0.1988,0,0,0,0,303.2,43.671,95.4,0.6
5004,7/8/2021 3:11,-0.1988,0,0,0,0,303.2,43.214,95.4,0.6
5005,7/8/2021 3:21,-0.1988,0,0,0,0,303.2,43.075,95.5,0.6
5006,7/8/2021 3:31,-0.1988,0,0,0,0,303.2,42.57,95.5,0.6
5007,7/8/2021 3:41,-0.1988,0,0,0,0,303.2,42.341,95.6,0.6
5008,7/8/2021 3:51,-0.1988,0,0,0,0,303.2,42.8,95.7,0.6
5009,7/8/2021 4:01,-0.1988,0,0,0,0,303.2,43.99,95.8,0.6
5010,7/8/2021 4:11,-0.1988,0,0,0,0,303.2,43.214,95.7,0.6
5011,7/8/2021 4:21,-0.1988,0,0,0,0,303.2,42.156,95.6,0.6
5012,7/8/2021 4:31,-0.1988,0,0,0,0,303.2,42.525,95.8,0.6
5013,7/8/2021 4:41,-0.1988,0,0,0,0,303.2,42.433,95.9,0.6
5014,7/8/2021 4:51,-0.1988,0,0,0,0,303.2,42.755,95.9,0.6
5015,7/8/2021 5:01,-0.1988,0,0,0,0,303.2,43.122,96.1,0.6
5016,7/8/2021 5:11,-0.1988,0,0,0,0,303.2,43.03,96.1,3.1
5017,7/8/2021 5:21,-0.1988,0,0,0,0,303.2,43.122,96.2,8.1
5018,7/8/2021 5:31,-0.1988,0,0,0,0,303.2,43.624,96.3,13.1
5019,7/8/2021 5:41,-0.1988,0,0,0,0,303.2,43.671,96.3,16.9
5020,7/8/2021 5:51,-0.1988,0,0,0,0,303.2,43.9,96.3,20.6
5021,7/8/2021 6:01,-0.1988,0,0,0,0,303.2,43.99,96.3,23.1
5022,7/8/2021 6:11,-0.1988,0,0,0,0,303.2,44.991,96.4,28.1
5023,7/8/2021 6:21,-0.1988,0,0,0,0,303.2,46.706,96.6,31.9
5024,7/8/2021 6:31,-0.1988,0,0,0,0,322.9,47.602,96.6,36.9
5025,7/8/2021 6:41,-0.1988,0,0,0,0,342.6,47.334,96.4,40.6
5026,7/8/2021 6:51,-0.1988,0,0,0,0,342.6,47.736,96.5,49.4
5027,7/8/2021 7:01,-0.1988,0,0,0,0,341.2,48.628,96.5,50.6
5028,7/8/2021 7:11,-0.1988,0,0,0,0,335.5,49.028,96.3,56.9
5029,7/8/2021 7:21,-0.1988,0,0,0,0,334.1,49.649,96,61.9
5030,7/8/2021 7:31,-0.1988,0,0,0,0,322.9,50.356,95.3,66.9
5031,7/8/2021 7:41,-0.1988,0,0,0,0,318.7,51.062,93.2,86.9
5032,7/8/2021 7:51,-0.1988,0,0,0,0,259.7,51.895,91.3,111.9
5033,7/8/2021 8:01,-0.1988,0,0,0,0,292,52.423,89.6,105.6
5034,7/8/2021 8:11,-0.1988,0,0,0,0,268.1,53.341,88.8,80.6
5035,7/8/2021 8:21,-0.1988,0,0,0,0,355.2,54.169,86.7,86.9
5036,7/8/2021 8:31,-0.1988,0,0,0,0,355.2,55.256,85.2,88.1
5037,7/8/2021 8:41,-0.1988,0,0,0,0,339.7,55.949,82.8,159.4
5038,7/8/2021 8:51,-0.1988,0,0,0,0,317.3,56.208,80.3,94.4
5039,7/8/2021 9:01,-0.1988,0,0,0,0,283.6,56.815,78.7,99.4
5040,7/8/2021 9:11,-0.1988,0,0,0,0,282.2,56.988,76.9,443.1
5041,7/8/2021 9:21,-0.1988,0,0,0,0,249.9,58.109,76.7,163.1
5042,7/8/2021 9:31,-0.1988,0,0,0,0,304.7,58.712,74.9,120.6
5043,7/8/2021 9:41,-0.1988,0,0,0,0,290.6,59.486,73.2,129.4
5044,7/8/2021 9:51,-0.1988,0,0,0,0,259.7,60.003,70.6,684.4
5045,7/8/2021 10:01,-0.1988,0,0,0,0,230.2,60.861,69.3,726.9
5046,7/8/2021 10:11,-0.1988,0,0,0,0,280.8,62.661,68.6,764.4
5047,7/8/2021 10:21,-0.1988,0,0,0,0,265.3,62.319,66.6,618.1
5048,7/8/2021 10:31,-0.1988,0,0,0,0,279.4,63.005,66.2,839.4
5049,7/8/2021 10:41,-0.1988,0,0,0,0,268.1,63.048,65.6,990.6
5050,7/8/2021 10:51,-0.1988,0,0,0,0,296.2,63.689,65.5,953.1
5051,7/8/2021 11:01,-0.1988,0,0,0,0,278,66.472,64.5,421.9
5052,7/8/2021 11:11,-0.1988,0,0,0,0,190.9,66.729,62.1,415.6
5053,7/8/2021 11:21,-0.1988,0,0,0,0,16.8,66.344,62.4,209.4
5054,7/8/2021 11:31,-0.1988,0,0,0,0,247.1,68.013,62.7,656.9
5055,7/8/2021 11:41,-0.1988,0,0,0,0,266.7,67.671,61.8,218.1
5056,7/8/2021 11:51,-0.1988,0,0,0,0,61.8,67.798,60.8,495.6
5057,7/8/2021 12:01,-0.1988,0,0,0,0,165.7,68.828,57.9,966.9
5058,7/8/2021 12:11,-0.1988,0,0,0,0,161.5,69.942,55.6,1000.6
5059,7/8/2021 12:21,-0.1988,0,0,0,0,195.1,70.887,53.7,1049.4
5060,7/8/2021 12:31,-0.1988,0,0,0,0,193.7,69.942,51.7,293.1
5061,7/8/2021 12:41,-0.1988,0,0,0,0,176.9,68.828,54.8,1111.9
5062,7/8/2021 12:51,-0.1988,0,0,0,0,176.9,70.887,55.7,364.4
5063,7/8/2021 13:01,-0.1988,0,0,0,0,122.1,67.456,54.4,231.9
5064,7/8/2021 13:11,-0.1988,0,0,0,0,335.5,66.6,61.3,348.1
5065,7/8/2021 13:21,-0.1988,0,0,0,0,280.8,68.871,62.7,1139.4
5066,7/8/2021 13:31,-0.1988,0,0,0,0,271,72.869,58.4,1164.4
5067,7/8/2021 13:41,-0.1988,0,0,0,0,248.5,72.437,54.4,348.1
5068,7/8/2021 13:51,-0.1988,0,0,0,0,206.4,69.042,56.3,258.1
5069,7/8/2021 14:01,-0.1988,0,0,0,0,206.4,66.985,59.3,261.9
5070,7/8/2021 14:11,-0.1988,0,0,0,0,206.4,66.729,62,350.6
5071,7/8/2021 14:21,-0.1988,0,0,0,0,206.4,68.056,61.8,438.1
5072,7/8/2021 14:31,-0.1988,0,0,0,0,206.4,69.728,61.6,700.6
5073,7/8/2021 14:41,-0.1988,0,0,0,0,203.6,71.92,59.7,529.4
5074,7/8/2021 14:51,-0.1988,0,0,0,0,202.2,71.834,57.5,548.1
5075,7/8/2021 15:01,-0.1988,0,0,0,0,200.8,72.653,56.5,1201.9
5076,7/8/2021 15:11,-0.1988,0,0,0,0,181.1,69.557,55.3,353.1
5077,7/8/2021 15:21,-0.1988,0,0,0,0,147.4,72.178,58.4,1083.1
5078,7/8/2021 15:31,-0.1988,0,0,0,0,182.5,74.597,53.7,880.6
5079,7/8/2021 15:41,-0.1988,0,0,0,0,199.4,72.178,52.2,353.1
5080,7/8/2021 15:51,-0.1988,0,0,0,0,207.8,69.386,55,274.4
5081,7/8/2021 16:01,-0.1988,0,0,0,0,290.6,67.627,57.6,283.1
5082,7/8/2021 16:11,-0.1988,0,0,0,0,290.6,69.17,57.8,330.6
5083,7/8/2021 16:21,-0.1988,0,0,0,0,286.4,68.443,57.2,254.4
5084,7/8/2021 16:31,-0.1988,0,0,0,0,286.4,68.484,57.2,235.6
5085,7/8/2021 16:41,-0.1988,0,0,0,0,286.4,68.4,57.7,253.1
5086,7/8/2021 16:51,-0.1988,0,0,0,0,280.8,72.136,56.5,763.1
5087,7/8/2021 17:01,-0.1988,0,0,0,0,276.6,72.739,51.8,251.9
5088,7/8/2021 17:11,-0.1988,0,0,0,0,245.7,67.199,54.7,60.6
5089,7/8/2021 17:21,-0.1988,0,0.055,0,0,224.6,61.547,62.6,10.6
5090,7/8/2021 17:31,-0.1988,0,0.276,0,0,196.5,54.648,82.2,5.6
5091,7/8/2021 17:41,0.4485,0,0.63,0,0,269.6,46.706,86.9,6.9
5092,7/8/2021 17:51,0.6218,0,0.205,0,0,0,44.582,89.6,16.9
5093,7/8/2021 18:01,0.5607,0,0.031,0,0,1.4,47.019,91.8,23.1
5094,7/8/2021 18:11,0.6065,0,0.024,0,0,1.4,48.227,92.2,24.4
5095,7/8/2021 18:21,0.6728,0,0.008,0,0,1.4,48.583,92.7,19.4
5096,7/8/2021 18:31,0.6626,0,0,0,0,1.4,48.493,93,16.9
5097,7/8/2021 18:41,0.6524,0,0,0,0,1.4,48.938,93.3,18.1
5098,7/8/2021 18:51,0.6728,0,0,0,0,1.4,49.073,93.7,16.9
5099,7/8/2021 19:01,0.683,0,0.008,0,0,1.4,49.294,93.7,19.4
5100,7/8/2021 19:11,0.6779,0,0,0,0,1.4,49.116,93.9,38.1
5101,7/8/2021 19:21,0.6881,0,0,0,0,1.4,49.204,94.1,49.4
5102,7/8/2021 19:31,0.6881,0,0.008,0,0,1.4,49.737,94.3,34.4
5103,7/8/2021 19:41,0.6779,0,0,0,0,1.4,50.092,94.5,33.1
5104,7/8/2021 19:51,0.7085,0,0,0,0,1.4,49.914,94.6,31.9
5105,7/8/2021 20:01,0.6932,0,0,0,0,1.4,49.604,94.7,20.6
5106,7/8/2021 20:11,0.6932,0,0,0,0,1.4,49.692,94.9,8.1
5107,7/8/2021 20:21,0.6881,0,0,0,0,1.4,49.383,95,4.4
5108,7/8/2021 20:31,0.6779,0,0,0,0,1.4,49.692,95.1,4.4
5109,7/8/2021 20:41,0.6881,0,0,0,0,1.4,49.649,95.3,4.4
5110,7/8/2021 20:51,0.6728,0,0,0,0,1.4,49.383,95.3,0.6
5111,7/8/2021 21:01,0.6881,0,0,0,0,1.4,49.428,95.4,0.6
5112,7/8/2021 21:11,0.6932,0,0,0,0,1.4,49.383,95.5,0.6
5113,7/8/2021 21:21,0.6932,0,0,0,0,1.4,49.204,95.6,0.6
5114,7/8/2021 21:31,0.6881,0,0,0,0,1.4,49.116,95.7,0.6
5115,7/8/2021 21:41,0.6932,0,0,0,0,1.4,49.073,95.8,0.6
5116,7/8/2021 21:51,0.6881,0,0,0,0,1.4,49.028,95.9,0.6
5117,7/8/2021 22:01,0.683,0,0,0,0,1.4,48.762,95.9,0.6
5118,7/8/2021 22:11,0.6881,0,0,0,0,1.4,48.672,96,0.6
5119,7/8/2021 22:21,0.683,0,0,0,0,301.8,48.762,96.2,0.6
5120,7/8/2021 22:31,0.683,0,0,0,0,254.1,48.762,96.2,0.6
5121,7/8/2021 22:41,0.6881,0,0,0,0,254.1,48.762,96.2,0.6
5122,7/8/2021 22:51,0.6677,0,0,0,0,254.1,48.628,96.3,0.6
5123,7/8/2021 23:01,0.6677,0,0,0,0,254.1,48.717,96.4,0.6
5124,7/8/2021 23:11,0.6575,0,0,0,0,254.1,48.805,96.4,0.6
5125,7/8/2021 23:21,0.6575,0,0,0,0,254.1,48.805,96.4,0.6
5126,7/8/2021 23:31,0.6575,0,0,0,0,254.1,48.45,96.4,0.6
5127,7/8/2021 23:41,0.6524,0,0,0,0,254.1,48.315,96.3,0.6
5128,7/8/2021 23:51,0.6575,0,0,0,0,254.1,47.959,96.4,0.6
5129,7/9/2021 0:01,0.6626,0,0,0,0,254.1,47.871,96.4,0.6
5130,7/9/2021 0:11,0.6779,0,0,0,0,273.8,48.227,96.3,0.6
5131,7/9/2021 0:21,0.6983,0,0,0,0,324.3,48.094,96.2,0.6
5132,7/9/2021 0:31,0.7034,0,0,0,0,324.3,47.422,96.3,0.6
5133,7/9/2021 0:41,0.6932,0,0,0,0,324.3,46.661,96.3,0.6
5134,7/9/2021 0:51,0.6932,0,0,0,0,324.3,46.346,96.4,0.6
5135,7/9/2021 1:01,0.683,0,0,0,0,324.3,45.851,96.5,0.6
5136,7/9/2021 1:11,0.683,0,0,0,0,324.3,46.706,96.7,0.6
5137,7/9/2021 1:21,0.6779,0,0,0,0,324.3,47.154,96.6,0.6
5138,7/9/2021 1:31,0.7136,0,0,0,0,324.3,47.422,96.6,0.6
5139,7/9/2021 1:41,0.7238,0,0,0,0,324.3,47.199,96.5,0.6
5140,7/9/2021 1:51,0.7187,0,0,0,0,324.3,46.256,96.5,0.6
5141,7/9/2021 2:01,0.7187,0,0,0,0,324.3,45.986,96.6,0.6
5142,7/9/2021 2:11,0.7136,0,0,0,0,324.3,45.217,96.7,0.6
5143,7/9/2021 2:21,0.7136,0,0,0,0,324.3,45.172,96.7,0.6
5144,7/9/2021 2:31,0.7238,0,0,0,0,324.3,45.444,96.9,0.6
5145,7/9/2021 2:41,0.7238,0,0,0,0,324.3,45.082,96.9,0.6
5146,7/9/2021 2:51,0.7339,0,0,0,0,324.3,46.706,97.1,0.6
5147,7/9/2021 3:01,0.7187,0,0,0,0,286.4,47.467,97,0.6
5148,7/9/2021 3:11,0.7085,0,0,0,0,259.7,47.377,96.9,0.6
5149,7/9/2021 3:21,0.7187,0,0,0,0,259.7,46.751,96.9,0.6
5150,7/9/2021 3:31,0.7136,0,0,0,0,259.7,46.211,96.8,0.6
5151,7/9/2021 3:41,0.7085,0,0,0,0,259.7,46.301,97,0.6
5152,7/9/2021 3:51,0.6881,0,0,0,0,259.7,45.941,96.9,0.6
5153,7/9/2021 4:01,0.6932,0,0,0,0,259.7,45.127,97,0.6
5154,7/9/2021 4:11,0.6881,0,0,0,0,259.7,45.399,97.1,0.6
5155,7/9/2021 4:21,0.6932,0,0,0,0,259.7,45.036,97.1,0.6
5156,7/9/2021 4:31,0.6881,0,0,0,0,259.7,44.582,97.1,0.6
5157,7/9/2021 4:41,0.6881,0,0,0,0,259.7,44.856,97.2,0.6
5158,7/9/2021 4:51,0.683,0,0,0,0,259.7,45.036,97.2,0.6
5159,7/9/2021 5:01,0.683,0,0,0,0,259.7,45.082,97.3,0.6
5160,7/9/2021 5:11,0.683,0,0,0,0,259.7,44.582,97.2,3.1
5161,7/9/2021 5:21,0.683,0,0,0,0,259.7,45.307,97.3,5.6
5162,7/9/2021 5:31,0.6779,0,0,0,0,259.7,45.217,97.3,8.1
5163,7/9/2021 5:41,0.6779,0,0,0,0,259.7,45.986,97.4,9.4
5164,7/9/2021 5:51,0.6728,0,0,0,0,259.7,45.399,97.3,10.6
5165,7/9/2021 6:01,0.6728,0,0,0,0,259.7,45.489,97.4,13.1
5166,7/9/2021 6:11,0.6881,0,0,0,0,259.7,45.851,97.4,14.4
5167,7/9/2021 6:21,0.6626,0,0,0,0,259.7,46.301,97.4,16.9
5168,7/9/2021 6:31,0.6728,0,0,0,0,259.7,46.436,97.4,20.6
5169,7/9/2021 6:41,0.683,0,0,0,0,259.7,47.154,97.5,24.4
5170,7/9/2021 6:51,0.6677,0,0,0,0,259.7,47.557,97.5,33.1
5171,7/9/2021 7:01,0.6677,0,0,0,0,259.7,48.493,97.5,33.1
5172,7/9/2021 7:11,0.6575,0,0,0,0,259.7,49.604,97.6,36.9
5173,7/9/2021 7:21,0.6728,0,0,0,0,263.9,50.135,97.5,40.6
5174,7/9/2021 7:31,0.6626,0,0,0,0,289.2,51.148,97.3,48.1
5175,7/9/2021 7:41,0.6524,0,0,0,0,287.8,52.115,96.9,74.4
5176,7/9/2021 7:51,0.6932,0,0,0,0,287.8,52.729,96.9,85.6
5177,7/9/2021 8:01,0.6932,0,0,0,0,287.8,53.776,96.9,93.1
5178,7/9/2021 8:11,0.6728,0,0,0,0,287.8,54.343,96.2,54.4
5179,7/9/2021 8:21,0.6779,0,0,0,0,287.8,54.734,95.7,65.6
5180,7/9/2021 8:31,0.6728,0,0,0,0,287.8,55.776,94.6,59.4
5181,7/9/2021 8:41,0.683,0,0,0,0,287.8,56.599,93.4,151.9
5182,7/9/2021 8:51,0.6983,0,0,0,0,287.8,57.247,89.9,64.4
5183,7/9/2021 9:01,0.6932,0,0,0,0,287.8,58.325,88.1,66.9
5184,7/9/2021 9:11,0.7136,0,0,0,0,287.8,57.893,85.3,459.4
5185,7/9/2021 9:21,0.7187,0,0,0,0,285,59.916,84.4,156.9
5186,7/9/2021 9:31,0.7288,0,0,0,0,279.4,60.69,80.1,100.6
5187,7/9/2021 9:41,0.7238,0,0,0,0,259.7,61.934,77.6,81.9
5188,7/9/2021 9:51,0.7238,0,0,0,0,252.7,62.62,75.9,526.9
5189,7/9/2021 10:01,0.7187,0,0,0,0,247.1,63.862,75.1,773.1
5190,7/9/2021 10:11,0.7288,0,0,0,0,219,64.76,71,809.4
5191,7/9/2021 10:21,0.7543,0,0,0,0,224.6,65.745,69.4,841.9
5192,7/9/2021 10:31,0.7492,0,0,0,0,228.8,67.114,65.3,865.6
5193,7/9/2021 10:41,0.7441,0,0,0,0,227.4,69.085,63.1,903.1
5194,7/9/2021 10:51,0.739,0,0,0,0,217.6,68.913,59.7,929.4
5195,7/9/2021 11:01,0.7339,0,0,0,0,245.7,65.959,62,179.4
5196,7/9/2021 11:11,0.7339,0,0,0,0,306.1,65.53,67,308.1
5197,7/9/2021 11:21,0.739,0,0,0,0,313.1,66.814,66.2,228.1
5198,7/9/2021 11:31,0.7339,0,0,0,0,278,66.301,65.3,773.1
5199,7/9/2021 11:41,0.7594,0,0,0,0,276.6,69.386,62.1,459.4
5200,7/9/2021 11:51,0.7492,0,0,0,0,247.1,69.858,61.7,260.6
5201,7/9/2021 12:01,0.7696,0,0,0,0,214.8,66.686,61.2,185.6
5202,7/9/2021 12:11,0.7798,0,0,0,0,214.8,65.788,66.1,208.1
5203,7/9/2021 12:21,0.8104,0,0,0,0,276.6,66.301,64.8,266.9
5204,7/9/2021 12:31,0.8155,0,0,0,0,289.2,70.243,62.4,1168.1
5205,7/9/2021 12:41,0.8104,0,0,0,0,265.3,67.5,57.9,205.6
5206,7/9/2021 12:51,0.8308,0,0,0,0,263.9,67.199,62.5,208.1
5207,7/9/2021 13:01,0.8308,0,0,0,0,263.9,67.114,64.2,196.9
5208,7/9/2021 13:11,0.8461,0,0,0,0,262.5,68.356,64.3,1184.4
5209,7/9/2021 13:21,0.8614,0,0,0,0,262.5,71.49,59.2,333.1
